           TIME	           NODE	             XR	              Z	                 pH	             Na_mgL	             Cl_mgL	
              0	            621	         2.5728	       0.952148	  7.1048261336e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            622	         2.5728	         1.0791	  7.1094525071e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            623	         2.5728	        1.20605	  7.1140919175e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            624	         2.5728	        1.33301	  7.1187444658e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            625	         2.5728	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            626	         2.5728	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            627	         2.5728	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            628	         2.5728	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            629	         2.5728	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            630	         2.5728	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            631	         2.5728	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            632	         2.5728	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            633	         2.5728	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            634	         2.5728	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            635	         2.5728	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            636	         2.5728	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            637	         2.5728	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            638	         2.5728	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            639	         2.5728	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            640	         2.5728	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            641	         2.5728	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            642	         2.5728	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            643	         2.5728	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            644	         2.5728	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            645	         2.5728	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            651	        2.71982	       0.444336	  7.0862251255e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            652	        2.71982	       0.571289	  7.0907991433e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            653	        2.71982	       0.698242	  7.0953859880e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            654	        2.71982	       0.825195	  7.0999857416e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            655	        2.71982	       0.952148	  7.1045985040e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            656	        2.71982	         1.0791	  7.1092242180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            657	        2.71982	        1.20605	  7.1138629839e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            658	        2.71982	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            659	        2.71982	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            660	        2.71982	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            661	        2.71982	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            662	        2.71982	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            663	        2.71982	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            664	        2.71982	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            665	        2.71982	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            666	        2.71982	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            667	        2.71982	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            668	        2.71982	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            669	        2.71982	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            670	        2.71982	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            671	        2.71982	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            672	        2.71982	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            673	        2.71982	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            674	        2.71982	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            675	        2.71982	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            676	        2.71982	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            677	        2.71982	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            678	        2.71982	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            679	        2.71982	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            685	        2.86683	       0.444336	  7.0860000717e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            686	        2.86683	       0.571289	  7.0905734569e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            687	        2.86683	       0.698242	  7.0951596668e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            688	        2.86683	       0.825195	  7.0997588006e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            689	        2.86683	       0.952148	  7.1043708710e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            690	        2.86683	         1.0791	  7.1089959781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            691	        2.86683	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            692	        2.86683	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            693	        2.86683	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            694	        2.86683	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            695	        2.86683	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            696	        2.86683	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            697	        2.86683	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            698	        2.86683	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            699	        2.86683	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            700	        2.86683	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            701	        2.86683	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            702	        2.86683	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            703	        2.86683	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            704	        2.86683	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            705	        2.86683	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            706	        2.86683	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            707	        2.86683	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            708	        2.86683	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            709	        2.86683	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            710	        2.86683	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            711	        2.86683	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            712	        2.86683	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            713	        2.86683	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            719	        3.01385	       0.444336	  7.0857750316e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            720	        3.01385	       0.571289	  7.0903477496e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            721	        3.01385	       0.698242	  7.0949333595e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            722	        3.01385	       0.825195	  7.0995318562e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            723	        3.01385	       0.952148	  7.1041432870e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            724	        3.01385	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            725	        3.01385	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            726	        3.01385	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            727	        3.01385	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            728	        3.01385	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            729	        3.01385	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            730	        3.01385	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            731	        3.01385	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            732	        3.01385	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            733	        3.01385	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            734	        3.01385	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            735	        3.01385	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            736	        3.01385	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            737	        3.01385	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            738	        3.01385	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            739	        3.01385	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            740	        3.01385	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            741	        3.01385	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            742	        3.01385	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            743	        3.01385	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            744	        3.01385	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            745	        3.01385	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            746	        3.01385	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            747	        3.01385	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            753	        3.16087	       0.444336	  7.0855500400e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            754	        3.16087	       0.571289	  7.0901221257e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            755	        3.16087	       0.698242	  7.0947070660e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            756	        3.16087	       0.825195	  7.0993049432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            757	        3.16087	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            758	        3.16087	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            759	        3.16087	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            760	        3.16087	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            761	        3.16087	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            762	        3.16087	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            763	        3.16087	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            764	        3.16087	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            765	        3.16087	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            766	        3.16087	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            767	        3.16087	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            768	        3.16087	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            769	        3.16087	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            770	        3.16087	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            771	        3.16087	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            772	        3.16087	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            773	        3.16087	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            774	        3.16087	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            775	        3.16087	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            776	        3.16087	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            777	        3.16087	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            778	        3.16087	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            779	        3.16087	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            780	        3.16087	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            781	        3.16087	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            787	        3.30788	       0.444336	  7.0853250622e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            788	        3.30788	       0.571289	  7.0898965330e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            789	        3.30788	       0.698242	  7.0944808388e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            790	        3.30788	       0.825195	  7.0991597437e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            791	        3.30788	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            792	        3.30788	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            793	        3.30788	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            794	        3.30788	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            795	        3.30788	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            796	        3.30788	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            797	        3.30788	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            798	        3.30788	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            799	        3.30788	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            800	        3.30788	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            801	        3.30788	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            802	        3.30788	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            803	        3.30788	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            804	        3.30788	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            805	        3.30788	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            806	        3.30788	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            807	        3.30788	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            808	        3.30788	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            809	        3.30788	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            810	        3.30788	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            811	        3.30788	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            812	        3.30788	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            813	        3.30788	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            814	        3.30788	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            815	        3.30788	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            821	         3.4549	       0.444336	  7.0851001328e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            822	         3.4549	       0.571289	  7.0896709541e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            823	         3.4549	       0.698242	  7.0943398134e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            824	         3.4549	       0.825195	  7.0991597437e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            825	         3.4549	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            826	         3.4549	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            827	         3.4549	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            828	         3.4549	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            829	         3.4549	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            830	         3.4549	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            831	         3.4549	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            832	         3.4549	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            833	         3.4549	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            834	         3.4549	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            835	         3.4549	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            836	         3.4549	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            837	         3.4549	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            838	         3.4549	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            839	         3.4549	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            840	         3.4549	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            841	         3.4549	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            842	         3.4549	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            843	         3.4549	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            844	         3.4549	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            845	         3.4549	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            846	         3.4549	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            847	         3.4549	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            848	         3.4549	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            849	         3.4549	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            855	        3.60192	       0.444336	  7.0848751998e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            856	        3.60192	       0.571289	  7.0895340964e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            857	        3.60192	       0.698242	  7.0943398134e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            858	        3.60192	       0.825195	  7.0991597437e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            859	        3.60192	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            860	        3.60192	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            861	        3.60192	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            862	        3.60192	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            863	        3.60192	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            864	        3.60192	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            865	        3.60192	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            866	        3.60192	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            867	        3.60192	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            868	        3.60192	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            869	        3.60192	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            870	        3.60192	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            871	        3.60192	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            872	        3.60192	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            873	        3.60192	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            874	        3.60192	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            875	        3.60192	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            876	        3.60192	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            877	        3.60192	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            878	        3.60192	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            879	        3.60192	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            880	        3.60192	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            881	        3.60192	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            882	        3.60192	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            883	        3.60192	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            889	        3.74893	       0.444336	  7.0850429221e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            890	        3.74893	       0.571289	  7.0895340964e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            891	        3.74893	       0.698242	  7.0943398134e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            892	        3.74893	       0.825195	  7.0991597437e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            893	        3.74893	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            894	        3.74893	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            895	        3.74893	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            896	        3.74893	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            897	        3.74893	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            898	        3.74893	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            899	        3.74893	        1.71387	  7.1333007601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            900	        3.74893	        1.84082	  7.1382360756e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            901	        3.74893	        1.96777	  7.1431860722e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            902	        3.74893	        2.09473	  7.1481508432e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            903	        3.74893	        2.22168	  7.1531303745e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            904	        3.74893	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            905	        3.74893	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            906	        3.74893	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            907	        3.74893	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            908	        3.74893	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            909	        3.74893	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            910	        3.74893	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            911	        3.74893	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            912	        3.74893	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            913	        3.74893	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            914	        3.74893	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            915	        3.74893	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            916	        3.74893	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            917	        3.74893	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            922	        3.89595	       0.317383	  7.0840923956e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            923	        3.89595	       0.444336	  7.0867696240e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            924	        3.89595	       0.571289	  7.0902664721e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            925	        3.89595	       0.698242	  7.0943398134e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            926	        3.89595	       0.825195	  7.0991597437e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            927	        3.89595	       0.952148	  7.1039938723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            928	        3.89595	         1.0791	  7.1088422888e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            929	        3.89595	        1.20605	  7.1137051014e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            930	        3.89595	        1.33301	  7.1185822601e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            931	        3.89595	        1.45996	  7.1234739089e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	            932	        3.89595	        1.58691	  7.1283800152e+000	  0.0000000000e+000	  0.0000000000e+000	
