           TIME	           NODE	             XR	              Z	                 pH	             Na_mgL	             Cl_mgL	
              0	           1268	        5.36612	         1.0791	  7.1209402136e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1269	        5.36612	        1.20605	  7.1253166518e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1270	        5.36612	        1.33301	  7.1290380573e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1271	        5.36612	        1.45996	  7.1326260620e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1272	        5.36612	        1.58691	  7.1362218379e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1273	        5.36612	        1.71387	  7.1398253892e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1274	        5.36612	        1.84082	  7.1434367561e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1275	        5.36612	        1.96777	  7.1470559786e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1276	        5.36612	        2.09473	  7.1506830434e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1277	        5.36612	        2.22168	  7.1543180087e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1278	        5.36612	        2.34863	  7.1581247781e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1279	        5.36612	        2.47559	  7.1631341125e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1280	        5.36612	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1281	        5.36612	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1282	        5.36612	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1283	        5.36612	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1284	        5.36612	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1285	        5.36612	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1286	        5.36612	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1287	        5.36612	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1288	        5.36612	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1289	        5.36612	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1290	        5.36612	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1291	        5.36612	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1294	        5.51314	      0.0634766	  7.0863668728e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1295	        5.51314	        0.19043	  7.0906519507e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1296	        5.51314	       0.317383	  7.0949482980e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1297	        5.51314	       0.444336	  7.0992559885e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1298	        5.51314	       0.571289	  7.1035750260e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1299	        5.51314	       0.698242	  7.1079054850e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1300	        5.51314	       0.825195	  7.1122473695e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1301	        5.51314	       0.952148	  7.1166007545e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1302	        5.51314	         1.0791	  7.1209656444e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1303	        5.51314	        1.20605	  7.1253421144e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1304	        5.51314	        1.33301	  7.1297302228e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1305	        5.51314	        1.45996	  7.1341299209e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1306	        5.51314	        1.58691	  7.1380031172e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1307	        5.51314	        1.71387	  7.1416105312e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1308	        5.51314	        1.84082	  7.1452257896e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1309	        5.51314	        1.96777	  7.1488488609e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1310	        5.51314	        2.09473	  7.1524798394e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1311	        5.51314	        2.22168	  7.1561187117e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1312	        5.51314	        2.34863	  7.1597655003e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1313	        5.51314	        2.47559	  7.1634202098e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1314	        5.51314	        2.60254	  7.1681584001e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1315	        5.51314	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1316	        5.51314	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1317	        5.51314	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1318	        5.51314	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1319	        5.51314	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1320	        5.51314	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1321	        5.51314	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1322	        5.51314	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1323	        5.51314	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1324	        5.51314	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1325	        5.51314	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1328	        5.66016	      0.0634766	  7.0863917731e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1329	        5.66016	        0.19043	  7.0906769165e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1330	        5.66016	       0.317383	  7.0949733297e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1331	        5.66016	       0.444336	  7.0992810686e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1332	        5.66016	       0.571289	  7.1036001899e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1333	        5.66016	       0.698242	  7.1079307153e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1334	        5.66016	       0.825195	  7.1122726666e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1335	        5.66016	       0.952148	  7.1166261185e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1336	        5.66016	         1.0791	  7.1209910932e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1337	        5.66016	        1.20605	  7.1253676129e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1338	        5.66016	        1.33301	  7.1297557889e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1339	        5.66016	        1.45996	  7.1341555549e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1340	        5.66016	        1.58691	  7.1385670045e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1341	        5.66016	        1.71387	  7.1429901967e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1342	        5.66016	        1.84082	  7.1470167251e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1343	        5.66016	        1.96777	  7.1506437046e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1344	        5.66016	        2.09473	  7.1542785483e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1345	        5.66016	        2.22168	  7.1579213510e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1346	        5.66016	        2.34863	  7.1615720451e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1347	        5.66016	        2.47559	  7.1652307077e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1348	        5.66016	        2.60254	  7.1688973433e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1349	        5.66016	        2.72949	  7.1731977180e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1350	        5.66016	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1351	        5.66016	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1352	        5.66016	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1353	        5.66016	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1354	        5.66016	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1355	        5.66016	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1356	        5.66016	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1357	        5.66016	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1358	        5.66016	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1359	        5.66016	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1362	        5.80717	      0.0634766	  7.0864166390e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1363	        5.80717	        0.19043	  7.0907018827e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1364	        5.80717	       0.317383	  7.0949983791e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1365	        5.80717	       0.444336	  7.0993061841e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1366	        5.80717	       0.571289	  7.1036253717e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1367	        5.80717	       0.698242	  7.1079559460e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1368	        5.80717	       0.825195	  7.1122979816e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1369	        5.80717	       0.952148	  7.1166514828e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1370	        5.80717	         1.0791	  7.1210165247e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1371	        5.80717	        1.20605	  7.1253931118e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1372	        5.80717	        1.33301	  7.1297813555e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1373	        5.80717	        1.45996	  7.1341812071e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1374	        5.80717	        1.58691	  7.1385927249e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1375	        5.80717	        1.71387	  7.1430159854e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1376	        5.80717	        1.84082	  7.1474509937e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1377	        5.80717	        1.96777	  7.1518978268e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1378	        5.80717	        2.09473	  7.1560792269e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1379	        5.80717	        2.22168	  7.1597259296e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1380	        5.80717	        2.34863	  7.1633805619e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1381	        5.80717	        2.47559	  7.1670431558e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1382	        5.80717	        2.60254	  7.1707137250e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1383	        5.80717	        2.72949	  7.1743923197e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1384	        5.80717	        2.85645	  7.1782521254e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1385	        5.80717	         2.9834	  7.1833216821e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1386	        5.80717	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1387	        5.80717	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1388	        5.80717	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1389	        5.80717	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1390	        5.80717	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1391	        5.80717	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1392	        5.80717	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1393	        5.80717	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1396	        5.95419	      0.0634766	  7.0864415574e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1397	        5.95419	        0.19043	  7.0907268493e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1398	        5.95419	       0.317383	  7.0950234114e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1399	        5.95419	       0.444336	  7.0993312825e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1400	        5.95419	       0.571289	  7.1036505188e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1401	        5.95419	       0.698242	  7.1079811771e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1402	        5.95419	       0.825195	  7.1123232794e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1403	        5.95419	       0.952148	  7.1166768475e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1404	        5.95419	         1.0791	  7.1210419566e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1405	        5.95419	        1.20605	  7.1254186289e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1406	        5.95419	        1.33301	  7.1298069224e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1407	        5.95419	        1.45996	  7.1342068419e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1408	        5.95419	        1.58691	  7.1386184278e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1409	        5.95419	        1.71387	  7.1430417387e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1410	        5.95419	        1.84082	  7.1474768335e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1411	        5.95419	        1.96777	  7.1519237355e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1412	        5.95419	        2.09473	  7.1563824679e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1413	        5.95419	        2.22168	  7.1608531265e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1414	        5.95419	        2.34863	  7.1651910081e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1415	        5.95419	        2.47559	  7.1688575571e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1416	        5.95419	        2.60254	  7.1725321019e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1417	        5.95419	        2.72949	  7.1762146471e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1418	        5.95419	        2.85645	  7.1799052341e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1419	        5.95419	         2.9834	  7.1836039044e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1420	        5.95419	        3.11035	  7.1884064480e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1421	        5.95419	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1422	        5.95419	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1423	        5.95419	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1424	        5.95419	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1425	        5.95419	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1426	        5.95419	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1427	        5.95419	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1430	        6.10121	      0.0634766	  7.0864664588e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1431	        6.10121	        0.19043	  7.0907518163e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1432	        6.10121	       0.317383	  7.0950484442e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1433	        6.10121	       0.444336	  7.0993563987e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1434	        6.10121	       0.571289	  7.1036757013e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1435	        6.10121	       0.698242	  7.1080064262e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1436	        6.10121	       0.825195	  7.1123485776e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1437	        6.10121	       0.952148	  7.1167022303e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1438	        6.10121	         1.0791	  7.1210673889e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1439	        6.10121	        1.20605	  7.1254441286e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1440	        6.10121	        1.33301	  7.1298324897e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1441	        6.10121	        1.45996	  7.1342324771e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1442	        6.10121	        1.58691	  7.1386441490e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1443	        6.10121	        1.71387	  7.1430675283e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1444	        6.10121	        1.84082	  7.1475026917e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1445	        6.10121	        1.96777	  7.1519496445e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1446	        6.10121	        2.09473	  7.1564084640e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1447	        6.10121	        2.22168	  7.1608791739e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1448	        6.10121	        2.34863	  7.1653618157e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1449	        6.10121	        2.47559	  7.1698564134e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1450	        6.10121	        2.60254	  7.1743524037e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1451	        6.10121	        2.72949	  7.1780389417e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1452	        6.10121	        2.85645	  7.1817335145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1453	        6.10121	         2.9834	  7.1854361822e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1454	        6.10121	        3.11035	  7.1891469497e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1455	        6.10121	         3.2373	  7.1935064649e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1456	        6.10121	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1457	        6.10121	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1458	        6.10121	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1459	        6.10121	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1460	        6.10121	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1461	        6.10121	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1464	        6.24822	      0.0634766	  7.0864913606e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1465	        6.24822	        0.19043	  7.0907767836e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1466	        6.24822	       0.317383	  7.0950734773e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1467	        6.24822	       0.444336	  7.0993814979e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1468	        6.24822	       0.571289	  7.1037008667e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1469	        6.24822	       0.698242	  7.1080316405e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1470	        6.24822	       0.825195	  7.1123738762e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1471	        6.24822	       0.952148	  7.1167275958e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1472	        6.24822	         1.0791	  7.1210928215e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1473	        6.24822	        1.20605	  7.1254696286e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1474	        6.24822	        1.33301	  7.1298580396e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1475	        6.24822	        1.45996	  7.1342581127e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1476	        6.24822	        1.58691	  7.1386698527e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1477	        6.24822	        1.71387	  7.1430933003e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1478	        6.24822	        1.84082	  7.1475285144e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1479	        6.24822	        1.96777	  7.1519755540e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1480	        6.24822	        2.09473	  7.1564344425e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1481	        6.24822	        2.22168	  7.1609052035e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1482	        6.24822	        2.34863	  7.1653879331e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1483	        6.24822	        2.47559	  7.1698826188e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1484	        6.24822	        2.60254	  7.1743893027e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1485	        6.24822	        2.72949	  7.1789080636e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1486	        6.24822	        2.85645	  7.1834389259e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1487	        6.24822	         2.9834	  7.1872704413e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1488	        6.24822	        3.11035	  7.1909852050e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1489	        6.24822	         3.2373	  7.1947081220e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1490	        6.24822	        3.36426	  7.1986218304e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1491	        6.24822	        3.49121	  7.2037525869e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1492	        6.24822	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1493	        6.24822	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1494	        6.24822	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1495	        6.24822	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1498	        6.39524	      0.0634766	  7.0865162627e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1499	        6.39524	        0.19043	  7.0908017687e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1500	        6.39524	       0.317383	  7.0950985109e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1501	        6.39524	       0.444336	  7.0994065974e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1502	        6.39524	       0.571289	  7.1037260500e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1503	        6.39524	       0.698242	  7.1080568903e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1504	        6.39524	       0.825195	  7.1123991927e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1505	        6.39524	       0.952148	  7.1167529617e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1506	        6.39524	         1.0791	  7.1211182723e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1507	        6.39524	        1.20605	  7.1254951291e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1508	        6.39524	        1.33301	  7.1298836077e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1509	        6.39524	        1.45996	  7.1342837487e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1510	        6.39524	        1.58691	  7.1386955568e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1511	        6.39524	        1.71387	  7.1431190907e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1512	        6.39524	        1.84082	  7.1475543734e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1513	        6.39524	        1.96777	  7.1520014818e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1514	        6.39524	        2.09473	  7.1564604214e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1515	        6.39524	        2.22168	  7.1609312699e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1516	        6.39524	        2.34863	  7.1654140509e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1517	        6.39524	        2.47559	  7.1699088064e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1518	        6.39524	        2.60254	  7.1744155603e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1519	        6.39524	        2.72949	  7.1789343915e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1520	        6.39524	        2.85645	  7.1834653243e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1521	        6.39524	         2.9834	  7.1880084016e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1522	        6.39524	        3.11035	  7.1925636572e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1523	        6.39524	         3.2373	  7.1965523991e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1524	        6.39524	        3.36426	  7.2002875181e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1525	        6.39524	        3.49121	  7.2040308309e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1526	        6.39524	        3.61816	  7.2088988145e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1527	        6.39524	        3.74512	  7.2140605376e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1528	        6.39524	        3.87207	  7.2192378366e+000	  0.0000000000e+000	  0.0000000000e+000	
              0	           1529	        6.39524	        3.99902	  7.2244307740e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             36	      0.0735085	      0.0634766	  7.0887705515e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             37	      0.0735085	        0.19043	  7.0914644643e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             38	      0.0735085	       0.317383	  7.0954271577e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             39	      0.0735085	       0.444336	  7.0996866090e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             40	      0.0735085	       0.571289	  7.1040027759e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             41	      0.0735085	       0.698242	  7.1083358583e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             42	      0.0735085	       0.825195	  7.1126809366e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             43	      0.0735085	       0.952148	  7.1170375344e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             44	      0.0735085	         1.0791	  7.1214056473e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             45	      0.0735085	        1.20605	  7.1257852902e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             46	      0.0735085	        1.33301	  7.1301764742e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             47	      0.0735085	        1.45996	  7.1345791689e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             48	      0.0735085	        1.58691	  7.1389932857e+000	  0.0000000000e+000	  0.0000000000e+000	
           8640	             49	      0.0735085	        1.71387	  7.1434186230e+000	  0.0000000000e+000	  0.0000000000e+000	
